STANDARD_CACHE_SIZE,LOWER_CACHE_SIZE,HIGHER_CACHE_SIZE,STANDARD_PAGE_SIZE,LOWER_PAGE_SIZE,HIGHER_PAGE_SIZE,HIGHEST_PAGE_SIZE,SECURE_DELETE_TRUE,SECURE_DELETE_FALSE,SECURE_DELETE_FAST,TEMP_STORE_DEFAULT,TEMP_STORE_FILE,TEMP_STORE_MEMORY,SHARED_CACHE_TRUE,SHARED_CACHE_FALSE,READ_UNCOMMITED_TRUE,READ_UNCOMMITED_FALSE,FULLSYNC_TRUE,FULLSYNC_FALSE,TRANSACTION_MODE_DEFERRED,TRANSACTION_MODE_IMMEDIATE,TRANSACTION_MODE_EXCLUSIVE,$<TPS
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,47.15999999999997
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,53.17999999999998
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,42.37999999999997
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,49.24999999999997
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,50.64999999999998
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,42.889999999999986
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,43.51999999999998
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,42.389999999999986
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,43.96999999999997
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,39.389999999999986
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,45.99999999999997
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,41.089999999999975
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,41.24999999999997
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,45.64999999999998
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,47.00999999999996
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,45.52999999999997
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,47.059999999999974
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,52.849999999999966
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,43.849999999999966
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,36.579999999999984
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,33.369999999999976
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,47.97999999999996
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,44.76999999999998
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,51.68999999999997
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,42.99999999999997
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,44.329999999999984
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,47.319999999999965
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,43.79999999999998
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,41.569999999999965
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,41.70999999999998
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,45.44999999999996
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,45.079999999999984
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,44.94999999999996
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,39.869999999999976
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,40.619999999999976
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,42.20999999999998
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,37.18999999999997
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,44.849999999999966
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,38.96999999999997
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,39.48999999999998
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,39.99999999999997
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,38.839999999999975
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,43.309999999999974
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,52.079999999999984
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,59.77999999999997
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,49.37999999999997
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,40.039999999999964
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,54.79999999999998
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,41.68999999999997
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,39.96999999999997
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,40.139999999999986
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,50.50999999999996
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,41.72999999999996
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,43.14999999999998
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,56.48999999999998
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,40.389999999999986
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,44.62999999999997
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,45.869999999999976
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,56.40999999999997
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,32.29999999999998
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,47.19999999999996
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,41.139999999999986
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,47.26999999999998
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,47.96999999999997
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,48.39999999999998
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,42.66999999999996
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,44.22999999999996
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,43.16999999999996
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,41.49999999999997
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,49.93999999999997
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,41.579999999999984
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,45.52999999999997
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,40.339999999999975
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,43.95999999999998
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,54.17999999999998
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,41.349999999999966
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,46.27999999999997
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,47.16999999999996
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,45.849999999999966
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,35.12999999999997
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,40.98999999999998
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,48.51999999999998
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,38.52999999999997
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,49.90999999999997
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,47.19999999999996
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,42.39999999999998
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,37.109999999999985
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,43.41999999999996
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,37.41999999999996
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,47.90999999999997
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,42.559999999999974
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,45.97999999999996
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,48.23999999999998
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,47.319999999999965
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,45.42999999999998
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,41.21999999999997
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,42.16999999999996
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,37.79999999999998
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,42.50999999999996
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,28.889999999999986
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,24.69999999999999
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,30.109999999999985
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,41.72999999999996
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,42.26999999999998
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,46.26999999999998
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,28.69999999999999
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,28.609999999999957
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,25.95999999999998
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,44.579999999999984
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,41.069999999999965
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,35.04999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,36.839999999999975
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,40.98999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,36.45999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,25.289999999999964
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,44.04999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,36.76999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,35.47999999999996
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,42.109999999999985
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,40.18999999999997
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,33.369999999999976
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,29.069999999999965
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,36.75999999999996
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,39.89999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,24.939999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,35.609999999999985
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,38.869999999999976
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,42.369999999999976
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,48.00999999999996
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,42.29999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,45.48999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,40.76999999999998
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,47.41999999999996
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,48.74999999999997
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,38.93999999999997
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,48.309999999999974
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,46.329999999999984
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,51.359999999999985
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,44.94999999999996
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,42.319999999999965
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,49.73999999999998
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,43.19999999999996
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,45.829999999999984
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,32.289999999999964
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,45.39999999999998
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,50.359999999999985
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,45.43999999999997
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,32.49999999999997
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,45.139999999999986
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,42.37999999999997
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,45.64999999999998
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,45.579999999999984
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,39.94999999999996
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,46.079999999999984
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,44.589999999999975
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,46.27999999999997
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,44.02999999999997
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,43.819999999999965
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,44.43999999999997
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,40.95999999999998
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,37.079999999999984
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,39.069999999999965
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,40.059999999999974
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,38.01999999999998
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,37.17999999999998
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,43.809999999999974
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,47.15999999999997
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,36.73999999999998
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,41.46999999999997
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,45.51999999999998
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,41.26999999999998
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,41.71999999999997
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,47.869999999999976
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,42.069999999999965
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,33.51999999999998
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,53.77999999999997
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,46.54999999999998
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,43.99999999999997
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,47.54999999999998
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,48.52999999999997
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,40.98999999999998
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,37.95999999999998
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,52.76999999999998
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,42.889999999999986
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,48.539999999999964
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,43.64999999999998
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,36.20999999999998
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,45.24999999999997
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,52.99999999999997
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,50.44999999999996
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,54.37999999999997
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,58.43999999999997
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,59.039999999999964
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,46.40999999999997
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,40.889999999999986
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,53.14999999999998
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,47.75999999999996
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,40.46999999999997
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,46.339999999999975
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,40.79999999999998
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,52.789999999999964
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,39.27999999999997
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,35.109999999999985
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,38.95999999999998
0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,50.65999999999997
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,57.109999999999985
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,39.98999999999998
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,44.889999999999986
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,43.25999999999996
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,43.41999999999996
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,47.79999999999998
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,54.91999999999996
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,48.52999999999997
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,39.25999999999996
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,38.839999999999975
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,51.73999999999998
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,42.559999999999974
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,49.23999999999998
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,50.809999999999974
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,50.01999999999998
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,51.889999999999986
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,42.139999999999986
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,47.389999999999986
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,45.18999999999997
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,52.859999999999985
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,43.97999999999996
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,50.559999999999974
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,47.93999999999997
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,45.569999999999965
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,39.25999999999996
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,43.539999999999964
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,36.47999999999996
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,51.89999999999998
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,41.51999999999998
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,46.579999999999984
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,50.19999999999996
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,49.99999999999997
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,49.74999999999997
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,41.01999999999998
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,45.839999999999975
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,46.48999999999998
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,45.01999999999998
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,59.92999999999998
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,35.01999999999998
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,40.76999999999998
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,50.069999999999965
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,44.12999999999997
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,49.119999999999976
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,48.50999999999996
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,50.099999999999966
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,46.309999999999974
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,45.68999999999997
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,38.74999999999997
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,36.96999999999997
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,41.859999999999985
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,43.329999999999984
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,50.389999999999986
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,46.639999999999986
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,43.849999999999966
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,38.859999999999985
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,44.19999999999996
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,46.99999999999997
